x,y,th
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0029321531433504737,0.0,-0.0
-0.01650349080711131,0.00033925042707702975,-0.017453292519943295
0.010065099913048572,-0.00012450604899460013,-0.017453292519943295
0.011962856393059992,-0.00015763151157114513,-0.017453292519943295
0.00803646367579498,-8.909607175760367e-05,-0.017453292519943295
0.00803646367579498,-8.909607175760367e-05,-0.017453292519943295
0.004502710230256474,-2.7414175925416452e-05,-0.017453292519943295
0.0026049537502450537,5.7112866511285405e-06,-0.017453292519943295
0.009934220155806401,-0.0001222215343341487,-0.017453292519943295
0.016286251040626237,-0.00023309664585472232,-0.017453292519943295
0.008695225120580557,-0.00010059479554854235,-0.017453292519943295
0.006797468640569137,-6.746933297199735e-05,-0.017453292519943295
0.010591247287511568,-0.00019995100260458855,-0.03490658503988659
0.006797468640569138,-6.746933297199735e-05,-0.03490658503988659
0.02622423171198124,-0.0007458668481595765,-0.03490658503988659
0.022692092971724493,-0.0006225218453981985,-0.03490658503988659
0.01386174612108263,-0.00031415933849475355,-0.03490658503988659
0.012226496704297101,-0.0002570551705496712,-0.03490658503988659
0.018087230614056444,-0.0004617165084648466,-0.03490658503988659
0.023947964523815785,-0.000666377846380022,-0.03490658503988659
0.028831909448615238,-0.0008369289613093348,-0.03490658503988659
0.015759879406770413,-0.0001518528960950474,-0.05235987755982989
0.007524500480408165,0.00027974502498995425,-0.05235987755982989
0.013014753097982997,-7.986922400046834e-06,-0.05235987755982989
0.018383000101833948,-0.00028932482651471467,-0.05235987755982989
0.023751247105684898,-0.0005706627306293825,-0.05235987755982989
0.02224796365087274,-0.0004918789831297392,-0.05235987755982989
0.023751247105684898,-0.0005706627306293825,-0.05235987755982989
0.028631471654640306,-0.0008264244616427169,-0.05235987755982989
0.03351169620359572,-0.0010821861926560512,-0.05235987755982989
0.03839192075255113,-0.0013379479236693857,-0.05235987755982989
0.042784122846611,-0.0015681334815813865,-0.05235987755982989
0.047176324940670866,-0.0017983190394933873,-0.05235987755982989
0.05108050457983519,-0.0020029284243040547,-0.05235987755982989
0.05010010232669683,-0.001951547719412983,-0.05235987755982989
0.053041309086111925,-0.002105689834086198,-0.05235987755982989
0.05694548872527625,-0.0023102992188968655,-0.05235987755982989
0.05694548872527625,-0.0023102992188968655,-0.05235987755982989
0.05812197142904229,-0.0023719560647661514,-0.05235987755982989
0.06027885638594669,-0.002484993615526509,-0.05235987755982989
0.05955989473364522,-0.002447314431939723,-0.05235987755982989
0.062001867196044946,-0.0025325899894043796,-0.03490658503988659
0.06444383965844468,-0.002617865546869036,-0.03490658503988659
0.06326735695467864,-0.0025562087009997504,-0.05235987755982989
0.06570932941707837,-0.002641484258464407,-0.03490658503988659
0.06387785007027857,-0.0025775275903659146,-0.03490658503988659
0.06534303354771841,-0.0026286929248447084,-0.03490658503988659
0.0646889337810042,-0.0026058512576666755,-0.03490658503988659
0.06370778413093288,-0.002571588756899626,-0.03490658503988659
0.06517296760837271,-0.0026227540913784197,-0.03490658503988659
0.0648459177250156,-0.002611333257789403,-0.03490658503988659
0.06582270670997549,-0.0026454434807752654,-0.03490658503988659
0.06631110120245544,-0.002662498592268197,-0.03490658503988659
0.06728789018741532,-0.0026966088152540592,-0.03490658503988659
0.06728789018741532,-0.0026966088152540592,-0.03490658503988659
0.06709166025740106,-0.0026897563151006493,-0.03490658503988659
0.06709166025740106,-0.0026897563151006493,-0.03490658503988659
0.06702625028072963,-0.002687472148382846,-0.03490658503988659
0.06702625028072963,-0.002687472148382846,-0.03490658503988659
0.06689543032738679,-0.0026829038149472394,-0.03490658503988659
0.06689543032738679,-0.0026829038149472394,-0.03490658503988659
0.06663379042070111,-0.0026737671480760263,-0.03490658503988659
0.06663379042070111,-0.0026737671480760263,-0.017453292519943295
0.06683011005656436,-0.0026771939200667034,-0.017453292519943295
0.06683011005656436,-0.0026771939200667034,-0.017453292519943295
0.06637203090621678,-0.0026691981187551236,-0.017453292519943295
0.0662629644418483,-0.002667294356538081,-0.017453292519943295
0.06613208468460613,-0.0026650098418776295,-0.017453292519943295
0.06613208468460613,-0.0026650098418776295,-0.0
0.06613208468460613,-0.0026650098418776295,-0.0
0.06619753453155591,-0.0026650098418776295,-0.0
0.06593573514375677,-0.0026650098418776295,-0.0
0.06593573514375677,-0.0026650098418776295,-0.0
0.06593573514375677,-0.0026650098418776295,-0.0
0.0658048553865146,-0.002667294356538081,0.017453292519943295
0.06600117502237784,-0.002663867584547404,0.017453292519943295
0.06600117502237784,-0.002663867584547404,0.017453292519943295
0.06600117502237784,-0.002663867584547404,0.017453292519943295
0.06600117502237784,-0.002663867584547404,0.017453292519943295
0.06600117502237784,-0.002663867584547404,0.017453292519943295
0.06600117502237784,-0.002663867584547404,0.017453292519943295
0.06600117502237784,-0.002663867584547404,0.017453292519943295
0.06600117502237784,-0.002663867584547404,0.017453292519943295
0.06600117502237784,-0.002663867584547404,0.017453292519943295
0.06600117502237784,-0.002663867584547404,0.017453292519943295
0.06600117502237784,-0.002663867584547404,0.017453292519943295
0.06600117502237784,-0.002663867584547404,0.017453292519943295
0.06600117502237784,-0.002663867584547404,0.017453292519943295
0.06600117502237784,-0.002663867584547404,0.017453292519943295
0.06600117502237784,-0.002663867584547404,0.017453292519943295
0.06600117502237784,-0.002663867584547404,0.017453292519943295
0.06600117502237784,-0.002663867584547404,0.017453292519943295
0.06600117502237784,-0.002663867584547404,0.017453292519943295
0.06600117502237784,-0.002663867584547404,0.017453292519943295
0.06600117502237784,-0.002663867584547404,0.017453292519943295
0.06648979278274861,-0.002655338729815052,0.017453292519943295
0.06387219763790528,-0.0027010290230240794,0.017453292519943295
0.066314170100305,-0.002615753465559423,0.03490658503988659
0.06356695108010531,-0.0027116884677071615,0.03490658503988659
0.06644279768931118,-0.002560971733360018,0.05235987755982989
0.06931864429851704,-0.0024102549990128747,0.05235987755982989
0.06931864429851704,-0.0024102549990128747,0.05235987755982989
0.07224677902789028,-0.002256797960404874,0.05235987755982989
0.07419886884747244,-0.0021544932679995405,0.05235987755982989
0.07419886884747244,-0.0021544932679995405,0.05235987755982989
0.07132302223826657,-0.002305210002346684,0.05235987755982989
0.07376313451274427,-0.0021773291368400167,0.05235987755982989
0.07376313451274427,-0.0021773291368400167,0.05235987755982989
0.07669126924211751,-0.002023872098232016,0.05235987755982989
