x,y,th
2.2,2.6,-1.5707963267948966
2.2,2.6,-1.5707963267948966
0.6,2.999022615618883,-1.5707963267948966
0.6,2.9936470015227403,-1.5707963267948966
0.6,2.986316618664364,-1.5707963267948966
0.6000618365513559,2.979230851715834,-1.5533430342749532
0.6002025626544397,2.9711686586697166,-1.5533430342749532
0.6003432887575235,2.963106465623599,-1.5533430342749532
0.6004840148606073,2.9550442725774815,-1.5533430342749532
0.6006247409636911,2.946982079531364,-1.5533430342749532
0.6007569382120426,2.939408504245617,-1.5533430342749532
0.6008976643151264,2.9313463111994995,-1.5533430342749532
0.601034125990844,2.9235284270335673,-1.5533430342749532
0.6011705876665617,2.915710542867635,-1.5533430342749532
0.6013027849149132,2.908136967581888,-1.5533430342749532
0.6014307177358985,2.9008077011763267,-1.5533430342749532
0.6015714438389823,2.892745508130209,-1.5533430342749532
0.6017079055147,2.884927623964277,-1.5533430342749532
0.6018443671904177,2.8771097397983447,-1.5533430342749532
0.601972300011403,2.869780473392783,-1.5533430342749532
0.6021087616871207,2.861962589226851,-1.5533430342749532
0.6022409589354721,2.854389013941104,-1.5533430342749532
0.6023774206111898,2.846571129775172,-1.5533430342749532
0.6025138822869075,2.8387532456092397,-1.5533430342749532
0.6026503439626252,2.8309353614433075,-1.5533430342749532
0.6027825412109766,2.8233617861575606,-1.5533430342749532
0.6029147384593281,2.8157882108718137,-1.5533430342749532
0.6030426712803134,2.808458944466252,-1.5533430342749532
0.6031791329560311,2.80064106030032,-1.5533430342749532
0.6033113302043825,2.793067485014573,-1.5533430342749532
0.6034477918801002,2.785249600848641,-1.5533430342749532
0.603588517983184,2.7771874078025234,-1.5533430342749532
0.6037249796589017,2.769369523636591,-1.5533430342749532
0.6038657057619855,2.7613073305904736,-1.5533430342749532
0.603997903010337,2.7537337553047267,-1.5533430342749532
0.6041301002586884,2.74616018001898,-1.5533430342749532
0.6042665619344061,2.7383422958530477,-1.5533430342749532
0.6044030236101238,2.7305244116871155,-1.5533430342749532
0.6045352208584752,2.7229508364013686,-1.5533430342749532
0.6046034542944542,2.715132059078853,-1.5707963267948966
0.6046034542944542,2.7073129840299184,-1.5707963267948966
0.6046034542944542,2.6994939089809837,-1.5707963267948966
0.6046034542944542,2.6919191800273286,-1.5707963267948966
0.6046034542944542,2.684100104978394,-1.5707963267948966
0.6046695554355588,2.676525664447207,-1.5533430342749532
0.6048060171112765,2.6687077802812746,-1.5533430342749532
0.6049382143596279,2.6611342049955278,-1.5533430342749532
0.6050704116079794,2.653560629709781,-1.5533430342749532
0.605206873283697,2.6457427455438487,-1.5533430342749532
0.6053348061046824,2.638413479138287,-1.5533430342749532
0.6054712677804001,2.630595594972355,-1.5533430342749532
0.6056034650287515,2.623022019686608,-1.5533430342749532
0.605735662277103,2.615448444400861,-1.5533430342749532
0.6058038957130819,2.6076296670783456,-1.5707963267948966
0.6058038957130819,2.599566245934132,-1.5707963267948966
0.6058721291490609,2.5917474686116164,-1.5533430342749532
0.6060085908247785,2.583929584445684,-1.5533430342749532
0.6061450525004962,2.576111700279752,-1.5533430342749532
0.6062815141762139,2.56829381611382,-1.5533430342749532
0.6064179758519316,2.5604759319478876,-1.5533430342749532
0.606550173100283,2.5529023566621407,-1.5533430342749532
0.6066866347760007,2.5450844724962085,-1.5533430342749532
0.6068188320243522,2.5375108972104616,-1.5533430342749532
0.6068870654603311,2.529692119887946,-1.5707963267948966
0.6068870654603311,2.522117390934291,-1.5707963267948966
0.6069552988963101,2.5142986136117753,-1.5533430342749532
0.6070491162983659,2.508923818247697,-1.5533430342749532
0.6070619100676119,2.5074577974997254,-1.5707963267948966
0.6070576456402457,2.50721348861954,-1.6057029118347832
0.6071023965570191,2.50794515964121,-1.658062789394613
0.6071300573202764,2.508187935044524,-1.710422666954443
0.6071300573202764,2.508187935044524,-1.7627825445142729
0.6071829434948058,2.5084264891617005,-1.8151424220741026
0.6071829434948058,2.5084264891617005,-1.8675022996339325
0.6071829434948058,2.5084264891617005,-1.9198621771937625
0.6071829434948058,2.5084264891617005,-1.9722220547535922
0.6072842721693875,2.5086488346450944,-2.0245819323134224
0.6072842721693875,2.5086488346450944,-2.076941809873252
0.6072842721693875,2.5086488346450944,-2.129301687433082
0.6072842721693875,2.5086488346450944,-2.181661564992912
0.6072842721693875,2.5086488346450944,-2.2165681500327983
0.6071321631486709,2.5084576073978337,-2.2689280275926285
0.6071321631486709,2.5084576073978337,-2.321287905152458
0.6071321631486709,2.5084576073978337,-2.3911010752322315
0.6071321631486709,2.5084576073978337,-2.426007660272118
0.6071321631486709,2.5084576073978337,-2.4958208303518914
0.6071321631486709,2.5084576073978337,-2.548180707911721
0.6071321631486709,2.5084576073978337,-2.600540585471551
0.606919495132864,2.508337285623699,-2.652900463031381
0.606919495132864,2.508337285623699,-2.705260340591211
0.6066945733662373,2.5082418119981487,-2.7750735106709836
0.606924183588889,2.508325383284677,-2.8099800957108707
0.6066905142558725,2.5082539434002578,-2.879793265790644
0.6066905142558725,2.5082539434002578,-2.9321531433504733
0.6066905142558725,2.5082539434002578,-2.9845130209103035
0.6066905142558725,2.5082539434002578,-3.0368728984701336
0.6066905142558725,2.5082539434002578,-3.089232776029963
0.6030275555622729,2.508126030064061,-3.12413936106985
0.5939870942831141,2.5080471351537104,-3.141592653589793
0.6040049027275874,2.5079597110638625,3.12413936106985
0.6147557215460465,2.5078658900893913,-3.141592653589793
0.6042492395189161,2.5077742014097946,-3.12413936106985
0.5937487579305972,2.5074075165126963,-3.089232776029963
0.5827799683093619,2.506640504023604,-3.0543261909900767
0.5725646789876369,2.505656883537753,-3.0368728984701336
0.5626211631495805,2.504435973311746,-3.0019663134302466
0.5524849759957373,2.5028305589823594,-2.9670597283903604
0.5424109916853321,2.5008723747978543,-2.9321531433504733
0.5326302728810983,2.498704041642144,-2.91469985083053
0.5226725780578694,2.4962213094789463,-2.879793265790644
0.5128075952962216,2.4933925711914537,-2.844886680750757
0.502787003740794,2.4902330908101766,-2.827433388230814
0.49331461909036634,2.486971487211333,-2.792526803190927
0.48347311483438904,2.4832918995469386,-2.7750735106709836
0.47350474963773903,2.4792644185787895,-2.7401669256310974
