INFO:root:Program started
INFO:root:Setting up the robot!
INFO:root:Odometry was started, PID: 5509
INFO:root:Initial location: 0.0, 0.0, 0.0
INFO:root:-8.734299616190782e-05, 8.54251402750892e-05, -88.72800000000007
INFO:root:-4.5779582405187604e-06, 0.00017529283228627805, -176.56000000000012
INFO:root:-4.5779582405187604e-06, 0.00017529283228627805, -172.77066666666678
INFO:root:-0.0001245891157718495, 0.00015241105705928037, -165.64000000000013
INFO:root:-0.00024022305101828518, 0.00011297697802893083, -156.69866666666678
INFO:root:-0.0003481461277618939, 5.571562041542443e-05, -147.40266666666682
INFO:root:-0.0003481461277618939, 5.571562041542443e-05, -138.01333333333346
INFO:root:-0.00026440107114392917, 0.00014467077238316007, -128.53066666666678
INFO:root:-0.00012801441806875678, 0.0003474112348990266, -119.32800000000012
INFO:root:-0.00012801441806875678, 0.0003474112348990266, -110.29333333333345
INFO:root:-9.451117482411431e-05, 0.00046490075043823995, -101.53866666666678
INFO:root:-7.928063483019819e-05, 0.0005861207332011593, -92.7840000000001
INFO:root:-7.928063483019819e-05, 0.0005861207332011593, -83.76800000000011
INFO:root:-7.928063483019819e-05, 0.0005861207332011593, -74.75200000000011
INFO:root:-3.7909366114212e-05, 0.0004711656476486776, -65.66133333333345
INFO:root:-3.7909366114212e-05, 0.0004711656476486776, -56.66400000000011
INFO:root:-3.041466847760525e-05, 0.00046151722585901096, -47.65733333333344
INFO:root:-3.041466847760525e-05, 0.00046151722585901096, -38.64133333333344
INFO:root:-3.041466847760525e-05, 0.00046151722585901096, -29.60666666666677
INFO:root:-3.041466847760525e-05, 0.00046151722585901096, -20.5720000000001
INFO:root:-3.041466847760525e-05, 0.00046151722585901096, -11.53733333333343
INFO:root:9.083031339779737e-05, 0.00044648699167647006, -2.596000000000097
INFO:root:9.083031339779737e-05, 0.00044648699167647006, 6.251999999999905
INFO:root:0.00019887779486421674, 0.0004668832447661448, 15.127999999999904
INFO:root:0.00018736929817454156, 0.0004627823863634148, 24.09733333333324
INFO:root:-0.00012353379261056423, 0.00029287340878961926, 33.2159999999999
INFO:root:-0.00021044487944734658, 0.00022551816863576352, 42.33466666666657
INFO:root:-0.00021044487944734658, 0.00022551816863576352, 51.18266666666658
INFO:root:-0.00014151500378571666, 0.0003263890059021458, 60.12399999999992
INFO:root:-0.00014151500378571666, 0.0003263890059021458, 69.32666666666658
INFO:root:-0.00014151500378571666, 0.0003263890059021458, 78.36133333333325
INFO:root:-0.00012627035930947597, 0.0004476072156906993, 87.30266666666658
INFO:root:-0.00012627035930947597, 0.0004476072156906993, 96.33733333333325
INFO:root:-0.00012627035930947597, 0.0004476072156906993, 105.37199999999991
INFO:root:-0.000167740592351085, 0.0005625266367692244, 114.31333333333325
INFO:root:-0.000167740592351085, 0.0005625266367692244, 123.16133333333325
INFO:root:-0.000167740592351085, 0.0005625266367692244, 132.19599999999994
INFO:root:-0.000167740592351085, 0.0005625266367692244, 141.23066666666662
INFO:root:-6.681204393137805e-05, 0.0004936812906415478, 150.17199999999994
INFO:root:-6.681204393137805e-05, 0.0004936812906415478, 159.20666666666662
INFO:root:-6.681204393137805e-05, 0.0004936812906415478, 168.2413333333333
INFO:root:-6.681204393137805e-05, 0.0004936812906415478, 177.27599999999998
INFO:root:5.5304237932445404e-05, 0.000497405169439784, -173.7826666666667
INFO:root:0.00017535778611481943, 0.0005200634822271723, -164.84133333333335
INFO:root:6.028475300046619e-05, 0.0004790214230754717, -155.90000000000003
INFO:root:-0.00014349580274644917, 0.00036785820755186023, -146.87466666666668
