INFO:root:Program started
INFO:root:Setting up the robot!
INFO:root:Odometry was started, PID: 26240
INFO:root:Initial location: 0.0, 0.0, 0.0
INFO:root:PRIMER VALOR: 0.0
INFO:root:holaquetal 0.0,0.0,0.0
INFO:root:-0.00024433020999203517, -2.7861736203757393e-06, 0.02280563555939257
INFO:root:-2.9559803043743664e-07, 9.547619103168562e-06, 0.07819075048934597
INFO:root:0.00024250863844520645, 3.695413343232999e-05, 0.1466076571675237
INFO:root:0.00024250863844520645, 3.695413343232999e-05, 0.21828251178275748
INFO:root:0.00024250863844520645, 3.695413343232999e-05, 0.29647326227210347
INFO:root:0.00024250863844520645, 3.695413343232999e-05, 0.37466401276144945
INFO:root:0.00046607546062227094, 0.00013555885086432673, 0.4561127111878515
INFO:root:0.00046607546062227094, 0.00013555885086432673, 0.5343034616771974
INFO:root:0.0002605939355915105, 3.3379858345299073e-06, 0.6092362642294873
INFO:root:0.0002605939355915105, 3.3379858345299073e-06, 0.6874270147188333
INFO:root:0.0002605939355915105, 3.3379858345299073e-06, 0.7656177652081793
INFO:root:9.089778285345737e-05, -0.00017246938040505096, 0.8405505677604691
INFO:root:9.089778285345737e-05, -0.00017246938040505096, 0.9187413182498151
INFO:root:9.089778285345737e-05, -0.00017246938040505096, 0.9969320687391611
INFO:root:0.00021576916232335044, 3.755955300051758e-05, 1.071864871291451
INFO:root:0.00021576916232335044, 3.755955300051758e-05, 1.150055621780797
INFO:root:0.00021576916232335044, 3.755955300051758e-05, 1.2282463722701429
INFO:root:0.00021576916232335044, 3.755955300051758e-05, 1.3064371227594889
INFO:root:0.00021576916232335044, 3.755955300051758e-05, 1.3846278732488349
INFO:root:0.00021576916232335044, 3.755955300051758e-05, 1.4628186237381808
INFO:root:0.00021576916232335044, 3.755955300051758e-05, 1.5344934783534145
INFO:root:spin: 0.5133333333333333
INFO:root:0.00021576916232335044, 3.755955300051758e-05, 1.6126842288427605
INFO:root:2.6210092734919768e-05, 0.0029635789335236257, 1.6582954999615458
INFO:root:-0.000738417933877608, 0.013442601568354653, 1.628973968528041
INFO:root:-0.0011011573548570545, 0.027610032109716597, 1.5638150097869195
INFO:root:-0.0004317559997561402, 0.043233848554787735, 1.4921401551716857
INFO:root:0.001462819350502189, 0.059249017190740674, 1.4139494046823398
INFO:root:0.0045074246707721526, 0.07458792578709361, 1.3357586541929938
INFO:root:0.00896497588823562, 0.09034057782535393, 1.2543099557665918
INFO:root:0.01451848743824094, 0.10522050372534855, 1.1728612573401898
INFO:root:0.021091153418745057, 0.11941035222320821, 1.101186402724956
INFO:root:0.028894369627569014, 0.1332437719784141, 1.0132218084244418
INFO:root:0.03768130373912102, 0.14617982730462273, 0.9350310579350958
INFO:root:0.04731874217941663, 0.1581835343145288, 0.8535823595086938
INFO:root:0.05786435774480828, 0.16939777499400083, 0.7786495569564039
INFO:root:0.06921990906062446, 0.17979107360339433, 0.7037167544041141
INFO:root:0.08114481030869324, 0.1891346706146737, 0.6255260039147681
INFO:root:0.09395274272705464, 0.1976743467699411, 0.5505932013624782
INFO:root:0.10716325672861912, 0.20508976278658173, 0.47240245087313226
INFO:root:0.12135616274714152, 0.211655823800072, 0.3942117003837863
INFO:root:0.1360185868737288, 0.21709319974951283, 0.3160209498944403
INFO:root:0.15059085846088813, 0.2212350562988697, 0.2378301994050943
INFO:root:0.16567669767596205, 0.22429882144115684, 0.1628973968528044
INFO:root:0.18071020637200289, 0.22616956759482013, 0.08470664636345844
INFO:root:0.19608683684851066, 0.2268965042214167, 0.009773843811168553
INFO:root:0.21123114945506336, 0.22650169976299445, -0.061901010804065265
INFO:root:0.2267896106482459, 0.22492498679491202, -0.14009176129341125
INFO:root:0.24193245342424785, 0.22215668147731402, -0.2215404597198133
INFO:root:0.2570424456760854, 0.21812680894423125, -0.29973121020915927
INFO:root:0.27155268603814214, 0.21298656320054402, -0.38117990863556134
INFO:root:0.28561708243277684, 0.20672861180054558, -0.45611271118785124
INFO:root:0.29917352490550986, 0.1994353224772268, -0.5310455137401411
INFO:root:0.311953288660207, 0.1912999851603413, -0.6027203683553749
INFO:root:0.32429887633935384, 0.18210456964353874, -0.6776531709076647
INFO:root:0.3358884800238064, 0.17197292179595347, -0.7591018693340668
INFO:root:0.3466153654334442, 0.1609319466995838, -0.8405505677604688
INFO:root:0.3564084109161338, 0.1490548484915143, -0.9219992661868708
INFO:root:0.3652438020994423, 0.1364490932857335, -0.9969320687391606
INFO:root:0.37336044176498534, 0.12279721261437154, -1.0718648712914505
INFO:root:0.38030067186178385, 0.108783471333508, -1.1500556217807965
INFO:root:0.38598883114026816, 0.09474242725167514, -1.2217304763960302
INFO:root:0.3906098781454054, 0.08031495347898392, -1.2999212268853761
INFO:root:0.39408986041926475, 0.0655706054683391, -1.3781119773747221
INFO:root:0.3964822758899226, 0.05011654170830357, -1.4563027278640681
INFO:root:0.3976602477811614, 0.03452282115460191, -1.534493478353414
INFO:root:primer cacho: -0.5143703703703703
INFO:root:0.39759218428665455, 0.019129167623653805, -1.615942176779816
INFO:root:0.39658120258218293, 0.0035237309275305603, -1.655037552024489
INFO:root:0.39556099514893817, -0.011836229308853767, -1.6192001247168721
INFO:root:0.39539797527929826, -0.02674044960551021, -1.5442673221645822
INFO:root:0.39644068018166423, -0.04185398133611385, -1.4595606758011241
INFO:root:0.3988204919446689, -0.05706271887881674, -1.3715960815006099
INFO:root:0.40256131539491585, -0.07224685462628583, -1.2868894351371518
INFO:root:0.4074713124870518, -0.08683661576981974, -1.2054407367107498
INFO:root:0.4136251447658577, -0.10121305784593207, -1.1272499862214038
INFO:root:0.42074750744492245, -0.11486007772347388, -1.0523171836691139
INFO:root:0.42887153644802917, -0.12793560273881596, -0.977384381116824
INFO:root:0.4390279139876841, -0.1416979631917015, -0.8926777347533659
INFO:root:0.44898546421487556, -0.1531151987747286, -0.8144869842640199
INFO:root:0.460153401632283, -0.1640618380911744, -0.7362962337746739
INFO:root:0.47193882879795523, -0.17396501476296972, -0.6613634312223841
INFO:root:0.4846457412754147, -0.1830801732242183, -0.5831726807330381
INFO:root:0.4976076972716889, -0.19092196967886005, -0.5049819302436921
INFO:root:0.5108913971034863, -0.19768256705689322, -0.43656502356551435
INFO:root:0.5250948404195795, -0.20361817146054761, -0.3551163251391123
INFO:root:0.5399585826994926, -0.20847830560682512, -0.2769255746497663
INFO:root:0.5551565416287747, -0.212162567115912, -0.19873482416042032
INFO:root:0.5705958473555456, -0.2146484426475479, -0.12054407367107434
INFO:root:0.5856950831138286, -0.2158809824648232, -0.04235332318172837
INFO:root:0.6013331502183512, -0.21593193065354455, 0.03583742730761762
INFO:root:0.6164400964886851, -0.21479780135287974, 0.11402817779696359
INFO:root:0.6316575895055556, -0.21247463369822056, 0.18896098034925346
INFO:root:0.646414792540779, -0.209049574069167, 0.26715173083859944
INFO:root:0.6610847697426124, -0.20438470852256804, 0.3486004292650015
INFO:root:0.6755622975029124, -0.19847260835145883, 0.4267911797543475
INFO:root:0.6893491155925336, -0.19162477302678516, 0.49520808643252523
INFO:root:0.7025845983839129, -0.18376403534198346, 0.5766567848589272
INFO:root:0.7153506341174103, -0.17473186671343394, 0.6548475353482732
INFO:root:0.727200338709029, -0.1649056923428294, 0.7297803379005631
INFO:root:0.7382811773334104, -0.15421999081927118, 0.8047131404528529
INFO:root:0.7485309610209052, -0.14273473348520502, 0.8796459430051428
INFO:root:0.7577239715163551, -0.13069336176451096, 0.9578366934944887
INFO:root:0.766213631306571, -0.117560296047403, 1.0360274439838348
INFO:root:0.7736515140781923, -0.10380421963153842, 1.1142181944731808
INFO:root:0.7799160106674827, -0.08974273734292731, 1.1891509970254708
INFO:root:0.7850045618847545, -0.07547344438936503, 1.2673417475148168
INFO:root:0.7890026107567679, -0.06060788665051284, 1.3487904459412188
INFO:root:0.7918272791473813, -0.04547545623920001, 1.4237232484935087
INFO:root:0.7934599059778773, -0.030414227719662647, 1.5019139989828547
INFO:root:empieza media vuelta: 0.5019259259259263
INFO:root:0.7939280868540376, -0.015516470680552329, 1.5768468015351447
INFO:root:0.7932223290724709, 0.00010574569348513821, 1.6550375520244907
INFO:root:0.7913585800338359, 0.015140123446035061, 1.7332283025138366
INFO:root:0.7882047970139857, 0.030706347714915365, 1.8081611050661266
INFO:root:0.7840271578885133, 0.045522438056414954, 1.8830939076184166
