INFO:root:Program started
INFO:root:Robot set up!
ERROR:root:get_sensor error: Sensor not configured or not supported.
INFO:root:Odometry was started, PID: 1910:
INFO:root:Initial location: 0.0, 0.0, 0.0
INFO:root:The blob's size is: 25.392559051513672
INFO:root:Found the ball! Approaching...
INFO:root:The blob's size is: 32.012943267822266
INFO:root:The blob's size is: 31.900238037109375
INFO:root:The blob's size is: 30.493467330932617
INFO:root:The blob's size is: 29.599884033203125
INFO:root:The blob's size is: 28.749845504760742
INFO:root:The blob's size is: 29.50861358642578
INFO:root:The blob's size is: 29.38194465637207
INFO:root:The blob's size is: 29.687015533447266
INFO:root:The blob's size is: 30.329166412353516
INFO:root:The blob's size is: 30.155410766601562
INFO:root:The blob's size is: 31.313732147216797
INFO:root:The blob's size is: 31.053546905517578
INFO:root:The blob's size is: 31.65716552734375
INFO:root:The blob's size is: 31.9725284576416
INFO:root:The blob's size is: 32.52855682373047
INFO:root:The blob's size is: 33.03038024902344
INFO:root:The blob's size is: 33.58700180053711
INFO:root:The blob's size is: 34.44860076904297
INFO:root:The blob's size is: 35.49708938598633
INFO:root:The blob's size is: 35.99245071411133
INFO:root:The blob's size is: 36.68655014038086
INFO:root:The blob's size is: 37.188167572021484
INFO:root:The blob's size is: 37.70514678955078
INFO:root:The blob's size is: 38.7302360534668
INFO:root:The blob's size is: 39.14741134643555
INFO:root:The blob's size is: 40.13839340209961
INFO:root:The blob's size is: 40.4668083190918
INFO:root:The blob's size is: 41.44969940185547
INFO:root:The blob's size is: 43.154640197753906
INFO:root:The blob's size is: 43.513031005859375
INFO:root:The blob's size is: 44.26961135864258
INFO:root:The blob's size is: 44.98530960083008
INFO:root:The blob's size is: 46.334537506103516
INFO:root:The blob's size is: 46.977481842041016
INFO:root:The blob's size is: 48.32477951049805
INFO:root:The blob's size is: 49.1937141418457
INFO:root:The blob's size is: 49.60300827026367
INFO:root:The blob's size is: 51.0851936340332
INFO:root:The blob's size is: 52.19733428955078
INFO:root:The blob's size is: 53.389347076416016
INFO:root:The blob's size is: 54.53271484375
INFO:root:The blob's size is: 55.60951614379883
INFO:root:The blob's size is: 56.7486686706543
INFO:root:The blob's size is: 58.10138702392578
INFO:root:The blob's size is: 58.97323226928711
INFO:root:The blob's size is: 60.39558029174805
INFO:root:The blob's size is: 62.08243942260742
INFO:root:The blob's size is: 63.01313018798828
INFO:root:The blob's size is: 64.03874206542969
INFO:root:The blob's size is: 65.68287658691406
INFO:root:The blob's size is: 66.9310531616211
INFO:root:The blob's size is: 68.52957916259766
INFO:root:The blob's size is: 69.92701721191406
INFO:root:The blob's size is: 71.39463806152344
INFO:root:The blob's size is: 72.57129669189453
INFO:root:The blob's size is: 74.15049743652344
INFO:root:The blob's size is: 75.47377014160156
INFO:root:The blob's size is: 76.56676483154297
INFO:root:The blob's size is: 78.09722900390625
INFO:root:The blob's size is: 79.25646209716797
INFO:root:The blob's size is: 80.87598419189453
INFO:root:The blob's size is: 81.67382049560547
INFO:root:The blob's size is: 83.38758850097656
INFO:root:The blob's size is: 84.57088470458984
INFO:root:The blob's size is: 85.6148452758789
INFO:root:The blob's size is: 86.65414428710938
INFO:root:The blob's size is: 88.33222961425781
INFO:root:The blob's size is: 89.04936218261719
INFO:root:The blob's size is: 90.46292114257812
INFO:root:The blob's size is: 91.78414916992188
INFO:root:The blob's size is: 92.22522735595703
INFO:root:The blob's size is: 93.17327880859375
INFO:root:The blob's size is: 93.99583435058594
INFO:root:The blob's size is: 95.14714813232422
INFO:root:The blob's size is: 95.60503387451172
INFO:root:The blob's size is: 96.21951293945312
INFO:root:The blob's size is: 96.731689453125
INFO:root:The blob's size is: 97.01522064208984
INFO:root:The blob's size is: 97.88330841064453
INFO:root:The blob's size is: 97.93891906738281
INFO:root:The blob's size is: 98.05396270751953
INFO:root:The blob's size is: 98.44815063476562
INFO:root:The blob's size is: 98.8022232055664
INFO:root:The blob's size is: 98.94449615478516
INFO:root:The blob's size is: 99.07948303222656
INFO:root:The blob's size is: 99.2804183959961
INFO:root:The blob's size is: 99.35523223876953
INFO:root:The blob's size is: 99.35391998291016
INFO:root:The blob's size is: 99.56939697265625
INFO:root:The blob's size is: 99.66973876953125
INFO:root:The blob's size is: 99.70399475097656
INFO:root:The blob's size is: 99.92575073242188
INFO:root:The blob's size is: 99.71246337890625
INFO:root:The blob's size is: 99.72772979736328
INFO:root:The blob's size is: 99.75149536132812
INFO:root:The blob's size is: 99.57733154296875
INFO:root:The blob's size is: 99.97325134277344
INFO:root:The blob's size is: 100.03726959228516
INFO:root:Ready to grab the ball.
INFO:root:The blob's size is: 100.11123657226562
INFO:root:Ball centered and ready to be catched!
